date,rbd_p_ppm,acid_dosing_pct,bleaching_earth_dosing_pct,feed_ffa_pct,feed_mi_pct,feed_iv,feed_dobi,feed_car_pv,feed_p_ppm,log_feed_ffa_pct,log_feed_p_ppm,time_trend,missing_transition_phase,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,feed_tank_NT1/NT2,feed_tank_NT1/NT3,feed_tank_NT2,feed_tank_NT2/NT3,feed_tank_NT2/TK3,feed_tank_NT3,feed_tank_NT3/NT1,feed_tank_NT3/NT1/NT2,feed_tank_NT3/TK3,feed_tank_TK3,feed_tank_TK3/NT1,feed_tank_TK3/NT1/TK4,feed_tank_TK3/NT2,feed_tank_TK3/NT2/TK3,feed_tank_TK3/NT2/TK3/NT3,feed_tank_TK3/NT3,feed_tank_TK3/NT3/TK3,feed_tank_TK3/TK4,feed_tank_TK4,feed_tank_TK4/TK3,feed_tank_TK4/TK6,feed_type_CPO
2025-01-01,1.3,0.065,1.12,4.4,0.24750000000000003,52.0,2.13,442.0,28.5,1.6863989535702288,3.3843902633457743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-02,1.3,0.065,1.12,4.4,0.24750000000000003,52.0,2.13,442.0,28.5,1.6863989535702288,3.3843902633457743,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-03,1.3,0.065,1.12,4.4,0.24750000000000003,52.0,2.13,442.0,28.5,1.6863989535702288,3.3843902633457743,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-04,1.3,0.065,1.12,3.92,0.24750000000000003,52.34,2.14,442.0,28.5,1.5933085305042167,3.3843902633457743,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-05,1.8,0.065,1.0,3.925,0.21,52.33,2.215,457.0,27.7,1.5943242746240522,3.3568971227655755,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-06,1.5,0.065,1.05,4.1850000000000005,0.215,52.015,2.25,442.0,32.6,1.6457698416814908,3.5145260669691587,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-07,2.1,0.065,1.2,4.234999999999999,0.235,52.175,2.29,455.0,30.7,1.6553668443225,3.456316680883235,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-08,2.0,0.065,1.2,4.265000000000001,0.205,52.195,2.275,463.0,31.7,1.661081145585939,3.4873750779032076,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-09,2.1,0.067,1.2,4.1850000000000005,0.2,52.11,2.23,448.0,28.6,1.6457698416814908,3.3877743613300146,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-10,2.4,0.065,1.2,4.245,0.205,52.215,2.26,459.0,27.1,1.6572752418482606,3.3357695763397,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-11,2.3,0.065,1.18,4.065,0.21,52.375,2.29,464.5,28.7,1.6223541377006467,3.391147045808654,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-12,2.6,0.065,1.2,4.035,0.2,52.14,2.25,451.5,29.3,1.6164135261705257,3.4111477125153233,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-13,2.9,0.065,1.1,3.835,0.215,52.14,2.285,461.0,29.1,1.5758811289052577,3.40452517175483,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-14,3.1,0.065,1.1,4.140000000000001,0.22,52.14333333333334,2.28,465.0,31.0,1.637053079467074,3.4657359027997265,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-01-15,3.2,0.065,1.24,4.39,0.2066666666666666,52.22666666666667,2.103333333333333,455.6666666666667,30.1,1.6845453849209058,3.4372078191851885,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-16,3.3,0.065,1.24,4.333333333333334,0.2133333333333333,52.07,2.14,448.3333333333333,30.8,1.6739764335716716,3.459466289786131,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-01-17,2.3,0.065,1.46,3.44,0.21,52.02,1.9525000000000001,322.0,27.1,1.4906543764441333,3.3357695763397,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-18,2.6,0.065,1.3,3.47,0.21,52.04666666666666,1.9525000000000001,376.0,26.9,1.4973884086254776,3.32862668882732,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-01-19,2.5,0.065,1.4,4.3533333333333335,0.2133333333333333,52.13,2.14,440.3333333333333,28.7,1.6777194198505059,3.391147045808654,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-20,2.7,0.065,1.5,4.484999999999999,0.215,52.129999999999995,2.225,462.5,34.0,1.7020170937271935,3.5553480614894135,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-21,3.4,0.065,1.5,4.645,0.215,52.25,2.29,469.0,34.9,1.7307701976016252,3.580737295494233,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-22,3.8,0.07,1.6,4.725,0.235,52.065,2.23,459.5,42.5125,1.7448425494403033,3.7730482531375573,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-23,3.2,0.07,1.7,4.734999999999999,0.225,52.22,2.205,465.0,41.7,1.7465877505813339,3.754198920234579,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-24,3.1,0.07,1.7,4.78,0.225,52.114999999999995,2.205,463.0,40.5,1.7544036826842861,3.7256934272366524,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-25,2.8,0.07,1.67,4.805,0.225,52.065,1.9525000000000001,368.5,37.3,1.7587196151498548,3.6454498961866,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-26,3.0,0.07,1.7,4.9,0.225,52.125,2.165,425.0,38.5,1.7749523509116738,3.676300671907076,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-27,1.5,0.07,1.7,4.855,0.215,52.1,2.215,440.0,32.8,1.7672959970496807,3.520460802488973,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-28,0.9,0.07,1.68,4.78,0.215,52.135000000000005,2.24,453.5,29.0,1.7544036826842861,3.4011973816621555,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-29,1.6,0.07,1.7,4.85,0.205,52.17,2.265,446.0,28.9,1.766441661243765,3.3978584803966405,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-30,1.0,0.07,1.6,5.09,0.205,52.04,2.26,459.5,35.5,1.8066480817218056,3.597312260588446,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-31,1.8,0.07,1.8,5.135,0.22,52.06,2.27,451.5,30.9,1.8140100781628747,3.462606009790799,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-01,1.7,0.07,1.8,5.23,0.21,52.195,2.26,463.0,29.1,1.8293763327993617,3.40452517175483,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-02,1.2,0.07,1.8,5.4350000000000005,0.22,52.185,2.28,457.5,30.9,1.86175184104809,3.462606009790799,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-03,1.2,0.07,1.8,5.145,0.21,52.075,2.27,464.0,32.3,1.815638743017998,3.505557396986398,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-04,0.63,0.07,1.8,5.2700000000000005,0.2133333333333333,52.151666666666664,2.27,462.0,25.4,1.8357763546448294,3.2733640101522705,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-05,0.9,0.07,1.8,4.904999999999999,0.21,52.129999999999995,2.04,426.5,24.5,1.7757994496493255,3.2386784521643803,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-06,0.77,0.07,1.8,4.45,0.21,52.295,2.25,448.0,22.9,1.6956156086751528,3.173878458937465,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-07,2.425,0.07,1.8,4.77,0.215,52.285,2.05,449.0,35.3,1.7526720805200082,3.591817741270805,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-02-08,1.3,0.07,1.8,4.708333333333333,0.2116666666666666,52.23666666666666,2.1133333333333333,441.1666666666667,38.2,1.7419270954801793,3.6686767467964168,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-09,1.2,0.07,1.68,4.93,0.215,52.24,2.21,460.5,28.2,1.780024213009634,3.374168709274236,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-10,1.0,0.07,1.5,4.82,0.225,52.195,2.045,423.5,28.4,1.7613002617433464,3.380994674344636,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-11,1.6,0.07,1.57,4.745,0.225,52.364999999999995,2.06,434.5,29.6,1.7483299113007191,3.4210000089583352,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-12,0.6,0.07,1.63,4.83,0.23,52.334999999999994,2.255,461.5,31.2,1.763017000362401,3.4719664525503626,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-13,0.9,0.07,1.7,4.5,0.23,52.099999999999994,2.01,445.5,32.7,1.7047480922384253,3.517497837358316,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-14,1.4,0.07,1.7,4.6,0.215,52.255,2.2350000000000003,459.0,37.2,1.7227665977411035,3.6428355156125294,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-15,1.7,0.07,1.7,4.615,0.21,52.07,2.1950000000000003,447.5,31.5,1.7254415881904066,3.481240089335692,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-16,1.8,0.07,1.75,5.244999999999999,0.22,52.120000000000005,2.25,459.0,31.5,1.8317811435775408,3.481240089335692,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-17,1.1,0.07,1.8,5.235,0.225,52.14,2.27,469.5,31.4,1.8301785791319998,3.4781584227982836,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-18,1.4,0.07,1.75,4.739999999999999,0.2266666666666666,52.195,2.25,460.5,35.9,1.747459210331475,3.6082115510464816,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-19,1.0,0.07,1.7,5.234999999999999,0.23,52.31,2.37,449.5,38.875,1.8301785791319998,3.6857495611050086,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-20,1.3,0.07,1.7,4.99,0.21,52.239999999999995,2.185,472.5,32.8,1.7900914121273581,3.520460802488973,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-21,1.6,0.07,1.7,5.385,0.21,52.21,2.19,454.5,31.1,1.8539514894845026,3.4688560301359703,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-22,2.425,0.07,1.7,4.2,0.23,52.12,2.17,441.0,29.7,1.6486586255873816,3.4242626545931514,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-23,0.8,0.07,1.7,5.0,0.2266666666666666,52.30666666666667,2.1733333333333333,452.3333333333333,30.9,1.791759469228055,3.462606009790799,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-02-24,0.8,0.07,1.7,4.98,0.23,52.35666666666667,2.2433333333333336,467.0,31.8,1.7884205679625405,3.4904285153900982,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-25,1.2,0.07,1.7,5.02,0.23,52.155,2.255,462.5,35.0,1.7950872593207297,3.58351893845611,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-26,0.5,0.07,1.7,4.949999999999999,0.22,52.18666666666667,2.223333333333333,447.3333333333333,28.7,1.7833912195575383,3.391147045808654,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-02-27,0.4,0.07,1.7,4.515000000000001,0.22,52.150000000000006,1.9883333333333337,441.0,24.8,1.7074716527054659,3.250374491927572,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-28,0.5,0.07,1.7,4.646666666666667,0.22,52.19,2.16,450.6666666666667,27.9,1.7310654005557988,3.3638415951183864,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-01,0.8,0.07,1.7,5.07,0.2266666666666666,52.32333333333333,2.193333333333334,459.6666666666667,29.3,1.803358605071407,3.4111477125153233,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-02,1.3,0.07,1.7,5.116666666666667,0.23,52.35666666666666,2.22,444.6666666666667,33.6,1.8110172858324696,3.543853682063679,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-03,0.9,0.07,1.7,5.6850000000000005,0.215,52.335,2.225,458.0,32.7,1.8998662105539066,3.517497837358316,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-04,0.9,0.07,1.7,5.72,0.235,52.239999999999995,2.3525,479.0,32.9,1.9050881545350582,3.5234150143864045,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-05,0.6,0.07,1.7,5.52,0.24,52.355,2.33,523.5,33.7,1.8748743759385615,3.5467396869528134,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-06,0.4,0.07,1.7,5.595000000000001,0.215,52.3,2.135,467.5,34.4,1.886311786169278,3.5667118201397288,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-07,0.4,0.07,1.7,5.785,0.205,52.325,2.1324999999999994,471.5,33.1,1.9147142932868324,3.529297384289471,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-03-08,0.6,0.07,1.7,4.536666666666667,0.2233333333333333,52.11666666666667,2.26,465.6666666666667,32.2,1.7113926349570938,3.502549875922443,67,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-09,0.4,0.07,1.7,5.163333333333333,0.2333333333333333,52.23333333333333,2.27,460.6666666666667,29.9,1.8186177567309239,3.4307561839036995,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-10,0.7,0.07,1.75,5.58,0.235,52.245,2.26,460.5,30.9,1.884034745337226,3.462606009790799,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-11,0.8,0.07,1.7,5.33,0.22,52.31,2.28,466.5,31.8,1.8453002361560848,3.4904285153900982,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-12,0.7,0.07,1.7,5.16,0.21,52.375,2.205,446.5,28.1,1.8180767775454285,3.370738174177447,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-13,0.4,0.068,1.7,5.1899999999999995,0.225,52.445,2.2,457.0,30.1,1.8229350866965046,3.4372078191851885,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-14,0.8,0.069,1.7,5.285,0.23,52.224999999999994,2.21,450.0,32.8,1.8381658420422107,3.520460802488973,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-15,0.9,0.065,1.7,5.29,0.22,52.205,2.255,447.0,32.1,1.8389610707123492,3.4995332823830174,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-16,0.9,0.065,1.69,4.525,0.215,52.224999999999994,2.27,455.5,32.9,1.7092832474038167,3.5234150143864045,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-17,0.4,0.065,1.7,5.2,0.215,52.295,2.31,456.0,34.3,1.824549292051046,3.563882963939251,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-18,0.3,0.065,1.55,4.705,0.23,52.185,2.265,461.0,29.2,1.741342983314039,3.407841924380824,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-19,1.8,0.065,1.29,4.725,0.205,52.41,2.2350000000000003,460.0,29.7,1.7448425494403033,3.4242626545931514,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-20,0.9,0.065,1.32,4.4350000000000005,0.235,52.08,2.21,449.0,29.2,1.692859520573173,3.407841924380824,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-21,1.7,0.065,1.5,4.249999999999999,0.2233333333333333,52.21,2.283333333333333,455.6666666666667,32.1,1.6582280766035322,3.4995332823830174,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-03-22,1.3,0.065,1.6,4.62,0.22,52.065,2.3099999999999996,461.5,29.1,1.7263316639055997,3.40452517175483,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
